"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.corr","key_resp_6.rt","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.rt","key_resp_ongoing.corr","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.corr","key_resp_PM.rt","key_resp_PM.lenient","key_resp_PM.rtFirst","key_resp_recognition.keys","key_resp_recognition.corr","key_resp_recognition.rt","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","woman","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[8.659996092319489e-05, 1.3509687000187114]",8.65999609231949e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","","","","",NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"d",9.86000522971153e-05,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","city","l","No","",NA,NA,NA,NA,3,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.8676572000840679]",0.867657200084068,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","lion","l","No","",NA,NA,NA,NA,3,0,3,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd']",1,"[0.133445700048469, 0.8005338000366464]",0.133445700048469,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","arm","l","No","",NA,NA,NA,NA,3,0,3,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[8.870009332895279e-05, 0.7840121000772342]",8.87000933289528e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","lion","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[8.60999571159482e-05, 1.7001369000645354]",8.60999571159482e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","black","l","No","",NA,NA,NA,NA,3,0,3,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[0.01716739998664707, 0.9838337999535725]",0.0171673999866471,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","statue","l","No","",NA,NA,NA,NA,3,0,3,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[9.630003478378057e-05, 1.1338174999691546]",9.63000347837806e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","black","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[8.639995940029621e-05, 1.2169720999663696]",8.63999594002962e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","field","l","No","",NA,NA,NA,NA,3,0,3,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.9507749000331387]",0.950774900033139,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","arm","l","No","",NA,NA,NA,NA,3,0,3,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[9.680003859102726e-05, 0.8340765000320971]",9.68000385910273e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","field","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[7.350009400397539e-05, 0.684073300100863]",7.35000940039754e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","excuse","l","No","",NA,NA,NA,NA,3,0,3,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[7.409998215734959e-05, 0.8000939999474213]",7.40999821573496e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","statue","l","No","",NA,NA,NA,NA,3,0,3,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[7.479998748749495e-05, 0.9009378999471664]",7.4799987487495e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l', 'l']",0,"[0.40088850003667176, 1.1338899999391288, 1.567290399922058]",0.400888500036672,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","woman","l","No","",NA,NA,NA,NA,3,0,3,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[7.419998291879892e-05, 0.8503817999735475]",7.41999829187989e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","city","l","No","",NA,NA,NA,NA,3,0,3,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[0.18393649999052286, 0.9504587999545038]",0.183936499990523,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","woman","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd']",1,"[8.310005068778992e-05, 0.8836402999004349]",8.31000506877899e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","","","","",NA,NA,NA,NA,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"l",0.000264799920842052,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","city","l","No","",NA,NA,NA,NA,4,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.8047021999955177]",0.804702199995518,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","lion","l","No","",NA,NA,NA,NA,4,0,4,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[0.00010259996633976698, 1.050326699973084]",0.000102599966339767,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","arm","l","No","",NA,NA,NA,NA,4,0,4,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[0.25049790006596595, 1.0505482000298798]",0.250497900065966,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","lion","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[8.460006210952997e-05, 0.7006558000575751]",8.460006210953e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","black","l","No","",NA,NA,NA,NA,4,0,4,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[8.750008419156075e-05, 0.9671511999331415]",8.75000841915607e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","statue","l","No","",NA,NA,NA,NA,4,0,4,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[0.23397340008523315, 1.6168222000123933]",0.233973400085233,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","black","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd', 'l']",1,"[8.999998681247234e-05, 0.8505989999976009]",8.99999868124723e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","field","l","No","",NA,NA,NA,NA,4,0,4,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd']",1,"[8.509994950145483e-05, 1.0335775999119505]",8.50999495014548e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","arm","l","No","",NA,NA,NA,NA,4,0,4,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd', 'l']",1,"[0.000354900024831295, 1.1671158999670297]",0.000354900024831295,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","field","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[8.839997462928295e-05, 0.8839077999582514]",8.8399974629283e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","excuse","l","No","",NA,NA,NA,NA,4,0,4,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[0.08414119994267821, 0.9673674999503419]",0.0841411999426782,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","statue","l","No","",NA,NA,NA,NA,4,0,4,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[0.23442310001701117, 1.2007881000172347]",0.234423100017011,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",0,"[0.13380379998125136, 1.0838771000271663]",0.133803799981251,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","woman","l","No","",NA,NA,NA,NA,4,0,4,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[8.569995407015085e-05, 0.7505178999854252]",8.56999540701509e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","city","l","No","",NA,NA,NA,NA,4,0,4,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[9.119999594986439e-05, 0.9171820000046864]",9.11999959498644e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","woman","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[0.00022240006364881992, 0.8840746000641957]",0.00022240006364882,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","","","","",NA,NA,NA,NA,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"l",9.83000500127673e-05,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","city","l","No","",NA,NA,NA,NA,5,0,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.8185853000031784]",0.818585300003178,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","lion","l","No","",NA,NA,NA,NA,5,0,5,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[8.809997234493494e-05, 0.8670938999857754]",8.80999723449349e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","arm","l","No","",NA,NA,NA,NA,5,0,5,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd', 'l']",0,"[8.589995559304953e-05, 0.7174243999179453]",8.58999555930495e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","lion","d","HIT","",NA,NA,NA,NA,5,0,5,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[8.650007657706738e-05, 0.7839657999575138]",8.65000765770674e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","black","l","No","",NA,NA,NA,NA,5,0,5,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.7840645000105724]",0.784064500010572,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","statue","l","No","",NA,NA,NA,NA,5,0,5,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd', 'l']",0,"[8.729996625334024e-05, 0.6173109000083059]",8.72999662533402e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","black","d","HIT","",NA,NA,NA,NA,5,0,5,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[8.509994950145483e-05, 0.8672297999728471]",8.50999495014548e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","field","l","No","",NA,NA,NA,NA,5,0,5,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd']",1,"[0.0002455000067129731, 0.9678387999301776]",0.000245500006712973,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","arm","l","No","",NA,NA,NA,NA,5,0,5,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[8.560006972402334e-05, 1.3169803000055254]",8.56000697240233e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","field","d","HIT","",NA,NA,NA,NA,5,0,5,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[8.519995026290417e-05, 0.8505300000542775]",8.51999502629042e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","excuse","l","No","",NA,NA,NA,NA,5,0,5,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[7.6299998909235e-05, 0.5504501999821514]",7.6299998909235e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","statue","l","No","",NA,NA,NA,NA,5,0,5,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[0.1998064999934286, 0.9836238999851048]",0.199806499993429,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,5,0,5,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",1,"[7.589999586343765e-05, 0.7503168000839651]",7.58999958634377e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","woman","l","No","",NA,NA,NA,NA,5,0,5,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[7.489998824894428e-05, 0.7674799000378698]",7.48999882489443e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","city","l","No","",NA,NA,NA,NA,5,0,5,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[0.15007079998031259, 1.6168680998962373]",0.150070799980313,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","woman","d","HIT","",NA,NA,NA,NA,5,0,5,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd']",1,"[7.520010694861412e-05, 1.0002159998985007]",7.52001069486141e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","","","","",NA,NA,NA,NA,5,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"n",48.2592487999937,"",NA,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"space",4.96705480001401,"","",NA,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","plane","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']","[1.7810889000538737]",1,1.78108890005387,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","body","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']","[0.5509442000184208]",1,0.550944200018421,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","plane","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"None","",0,NA,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
"","","alien","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']","[0.9338068999350071]",1,0.933806899935007,"",NA,"","",NA,"",NA,"",NA,131,1,"PM","3.0.6",59.944742919974,NA
