"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.corr","key_resp_6.rt","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.corr","key_resp_PM.rt","key_resp_PM.lenient","key_resp_PM.rtFirst","key_resp_recognition.keys","key_resp_recognition.corr","key_resp_recognition.rt","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","arm","l","No","",NA,NA,NA,NA,3,0,3,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","lion","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd']",0,"[8.919999891077168e-05, 1.500154699999257]",8.91999989107717e-05,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","black","l","No","",NA,NA,NA,NA,3,0,3,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[0.7838586999987456]",0.783858699998746,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","statue","l","No","",NA,NA,NA,NA,3,0,3,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.5341590000007272]",0.534159000000727,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","black","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.1840726999998878]",1.18407269999989,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","field","l","No","",NA,NA,NA,NA,3,0,3,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.2005742999990616]",1.20057429999906,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","arm","l","No","",NA,NA,NA,NA,3,0,3,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.2338975000002392]",1.23389750000024,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","field","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.2670670000006794]",1.26706700000068,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","excuse","l","No","",NA,NA,NA,NA,3,0,3,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.4673842000011064]",1.46738420000111,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","statue","l","No","",NA,NA,NA,NA,3,0,3,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.1672550000002957]",0.167255000000296,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[0.7506667999987258]",0.750666799998726,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","woman","l","No","",NA,NA,NA,NA,3,0,3,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[0.7670832999992854]",0.767083299999285,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","city","l","No","",NA,NA,NA,NA,3,0,3,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.3672010999998747]",1.36720109999987,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","woman","d","HIT","",NA,NA,NA,NA,3,0,3,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.9338012000007438]",0.933801200000744,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","","","","",NA,NA,NA,NA,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"d",0.000100399998700595,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","city","l","No","",NA,NA,NA,NA,4,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","lion","l","No","",NA,NA,NA,NA,4,0,4,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'l']",0,"[8.97999998414889e-05, 1.000296599999274]",8.97999998414889e-05,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","arm","l","No","",NA,NA,NA,NA,4,0,4,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d', 'd']",0,"[9.700000009615906e-05, 1.3168939000006503]",9.7000000096159e-05,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","lion","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[0.9004128999986278]",0.900412899998628,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","black","l","No","",NA,NA,NA,NA,4,0,4,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[0.6670436999993399]",0.66704369999934,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","statue","l","No","",NA,NA,NA,NA,4,0,4,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[0.7670481000004656]",0.767048100000466,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","black","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.5837761999991926]",0.583776199999193,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","field","l","No","",NA,NA,NA,NA,4,0,4,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[0.8167195999994874]",0.816719599999487,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","arm","l","No","",NA,NA,NA,NA,4,0,4,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'l']",1,"[8.630000047560316e-05, 1.4167907000010018]",8.63000004756032e-05,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","field","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.283794199998738]",1.28379419999874,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","excuse","l","No","",NA,NA,NA,NA,4,0,4,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[0.8675518000000011]",0.867551800000001,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","statue","l","No","",NA,NA,NA,NA,4,0,4,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.000720200001524]",1.00072020000152,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","excuse","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.7338423999990482]",0.733842399999048,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","woman","l","No","",NA,NA,NA,NA,4,0,4,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.8507353000004514]",1.85073530000045,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","city","l","No","",NA,NA,NA,NA,4,0,4,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.5678870000010647]",1.56788700000106,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","woman","d","HIT","",NA,NA,NA,NA,4,0,4,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.41756319999876723]",0.417563199998767,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","","","","",NA,NA,NA,NA,4,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"n",27.0832427000005,"",NA,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"space",2.33357819999947,"",NA,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","plane","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"None",0,"",NA,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","body","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.8004879000000074]",0.800487900000007,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","plane","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.5502210000013292]",1.55022100000133,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","alien","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.6337631000005786]",0.633763100000579,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","dark","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.5671223999997892]",0.567122399999789,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","alien","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.8338874000000942]",0.833887400000094,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","clothing","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.6002879999996367]",1.60028799999964,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","serious","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.8839736999998422]",0.883973699999842,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","clothing","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.2672704000015074]",1.26727040000151,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","stomach","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.6670321000001422]",1.66703210000014,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","modest","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.1668906000013521]",1.16689060000135,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","stomach","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.2171594000010373]",1.21715940000104,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","wonder","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.417891300001429]",1.41789130000143,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","body","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.9341824000002816]",0.934182400000282,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","wonder","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.1338176999997813]",1.13381769999978,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","item","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.6005851000008988]",1.6005851000009,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","column","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.4835825999998633]",1.48358259999986,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","pencil","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.5670833000003768]",1.56708330000038,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","trust","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.9836894000000029]",0.983689400000003,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","item","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[0.9667595999999321]",0.966759599999932,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","trust","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[0.9505819999994856]",0.950581999999486,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","bathroom","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.0176365000006626]",1.01763650000066,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","honey","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.2507867999993323]",1.25078679999933,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","bathroom","d","HIT","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",1,"[1.1339344000007259]",1.13393440000073,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","modest","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['d']",0,"[1.417751799999678]",1.41775179999968,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","cottage","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[0.8340002000004461]",0.834000200000446,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
"","","dark","l","No","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"['l']",1,"[1.1668547000008402]",1.16685470000084,"",NA,"","",NA,"",NA,"",NA,161,1,"PM","3.0.6",60.0834438866153,NA
